,날짜,시가,고가,저가,종가,거래량,회사코드,시가총액,60beta,60개월평균수익률,티커,BPS,PER,PBR,EPS,DIV,DPS
647,2022-04-29,3040,3085,3035,3085,17643,002920,80048037500,0.6577486607882206,0.9936176164529529,002920,10639,10.05,0.29,311,3.84,120
648,2022-04-29,68000,69000,67800,68700,431,000590,79312913400,0.8746728387734535,0.9969135993773369,000590,226165,5.29,0.3,12789,0.74,500
649,2022-04-29,964,974,948,974,190954,018500,79290000000,1.2276926366869052,0.978735629038745,018500,684,0.0,1.43,0,0.0,0
650,2022-04-29,11650,11950,11300,11750,230078,023150,79278000000,0.34868646135195025,1.0067663625263135,023150,9654,12.94,1.22,908,2.98,350
651,2022-04-29,819,834,780,823,196081,000040,79121053864,1.1882414331691318,0.9726804197987019,000040,385,0.0,2.22,0,0.0,0
652,2022-04-29,4075,4170,4035,4035,26601,069640,78912000000,1.4604124270706846,0.9825539950647941,069640,4295,0.0,0.96,0,0.0,0
653,2022-04-29,35350,35650,35250,35450,3769,000850,77990000000,0.6976363204590039,0.9938594722561146,000850,140159,8.45,0.26,4233,2.8,1000
654,2022-04-29,2560,2620,2560,2600,308530,002070,77464374000,-0.15723737116067713,0.9947575885775486,002070,3466,0.0,0.76,0,0.0,0
655,2022-04-29,2160,2230,2140,2200,489015,002870,76909140000,1.299225074527916,1.006742545288961,002870,3226,0.0,0.71,0,2.62,60
656,2022-04-29,21150,21700,20950,21500,31615,006840,76532711260,1.5873103412958598,0.9818564085310848,006840,45961,0.0,0.46,0,0.94,200
657,2022-04-29,18150,18200,18050,18150,20446,016580,76212000000,0.5997712165407502,1.0008479996357786,016580,20760,10.45,0.88,1746,1.64,300
658,2022-04-29,30100,30100,29650,29850,1261,009770,75286510080,0.5531837429001754,0.9916390556773398,009770,86449,9.82,0.35,3046,3.34,1000
659,2022-04-29,3165,3180,3125,3175,162493,010100,74624134350,2.3123769547180073,1.0037259834704713,010100,8412,5.11,0.37,612,2.88,90
660,2022-04-29,0,0,0,8090,0,021820,73194977920,0.3600931884656554,0.9858705995196712,021820,44548,3.26,0.18,2478,0.31,25
661,2022-04-29,4880,4920,4875,4915,6030,143210,72891000000,0.8669707669180581,0.9899684414063176,143210,11413,0.0,0.43,0,0.0,0
662,2022-04-29,2155,2230,2150,2150,731536,002760,71954148020,1.0260499194815602,1.0081637448650753,002760,760,79.29,2.92,28,0.23,5
663,2022-04-29,7590,7780,7560,7690,26916,100220,71952027500,0.44074723583272557,0.989203335271879,100220,16316,15.49,0.47,494,2.88,220
664,2022-04-29,5800,5870,5650,5700,13386,002820,71865537300,1.416043284870776,0.9895586010753836,002820,14375,0.0,0.4,0,1.41,80
665,2022-04-29,1090,1130,1085,1125,575428,003560,70560000000,1.3169414996273288,0.9926159665703429,003560,800,0.0,1.4,0,0.0,0
666,2022-04-29,3955,4005,3945,3990,42135,041650,69559111700,1.176684501237582,0.9912268794618961,041650,9389,7.94,0.43,506,1.99,80
667,2022-04-29,3675,3810,3665,3710,15906,010770,69300000000,1.519507549676403,1.0004555054490234,010770,6351,0.0,0.59,0,3.98,150
668,2022-04-29,29850,29850,29200,29500,3949,009140,68700000000,0.5156234699214156,1.0056009138432653,009140,45795,10.32,0.64,2843,0.85,250
669,2022-04-29,4350,4430,4340,4370,30198,123700,68193404260,1.2000626186919434,0.9938695980817271,123700,11373,9.61,0.39,456,3.42,150
670,2022-04-29,13300,13600,13150,13400,62582,025560,67724569640,0.32734365899715284,0.9738261335772838,025560,19102,7.43,0.72,1843,0.0,0
671,2022-04-29,1915,2020,1900,1995,188006,093240,66982815700,2.473040943899209,0.9864359090628498,093240,1952,0.0,1.02,0,0.0,0
672,2022-04-29,2315,2350,2305,2335,68699,014910,66965206265,0.8014654046444536,0.9983384234857338,014910,1617,14.94,1.48,160,0.21,5
673,2022-04-29,1780,1805,1770,1775,172611,090080,66102298376,1.4593218427215164,1.0021221380792142,090080,473,446.25,3.77,4,0.0,0
674,2022-04-29,1250,1250,1200,1215,146307,012170,65981397380,0.9279566682029079,0.9532127684534357,012170,564,0.0,2.2,0,0.0,0
675,2022-04-29,4230,4335,4230,4330,16458,006570,65924250000,0.5300533005052495,0.9946058696819917,006570,5032,229.47,0.87,19,0.0,0
676,2022-04-29,3775,3835,3775,3805,25081,025530,64331501150,0.776540613121834,0.9943054758902836,025530,11249,12.17,0.34,314,4.58,175
677,2022-04-29,734,745,728,735,170641,001620,64155212940,1.3000525625585626,0.9809054415478057,001620,1921,0.0,0.38,0,0.0,0
678,2022-04-29,1120,1120,1080,1105,232802,071950,63272201930,1.0705440017915122,0.9931406618704386,071950,607,0.0,1.83,0,0.0,0
679,2022-04-29,3320,3355,3110,3150,358030,010660,63000000000,1.1029384908692625,1.0061919880602903,010660,6354,12.19,0.52,272,0.3,10
680,2022-04-29,56900,57400,56900,57300,423,134790,62960000000,1.0627049208930652,1.0135851537417566,134790,36600,7.33,1.54,7704,0.71,400
681,2022-04-29,1945,2000,1915,1975,803872,015020,62765309290,1.4130358667317302,1.00426407646191,015020,1294,53.55,1.57,38,0.0,0
682,2022-04-29,3540,3560,3470,3515,59841,024070,62498823480,1.112456115305029,0.9964578481344432,024070,7839,44.62,0.45,79,1.42,50
683,2022-04-29,1750,1755,1705,1720,327880,027970,61895606500,0.8903289745635291,0.9975143981764975,027970,1702,9.66,1.01,178,0.0,0
684,2022-04-29,2640,2640,2520,2595,104141,015260,61535221440,1.35960883545588,0.9771835204206204,015260,1342,0.0,1.92,0,0.0,0
685,2022-04-29,2140,2160,2075,2085,180106,010420,57850980000,1.4279455555491338,0.9998805323121891,010420,2273,12.99,0.97,169,1.14,25
686,2022-04-29,2600,2615,2565,2565,83920,058860,56930110020,1.1904775419364069,0.9945515292813072,058860,5909,3.46,0.45,767,3.77,100
687,2022-04-29,1765,1765,1730,1755,61660,013520,56118335605,1.1097827450032738,0.994027800684862,013520,3250,0.0,0.54,0,1.42,25
688,2022-04-29,4515,4520,4400,4420,139379,003080,55947730150,0.7501363407829164,0.9942161166142275,003080,6905,65.94,0.66,69,2.64,120
689,2022-04-29,4485,4650,4480,4550,106791,072130,55884481700,0.9574461075520331,0.9962805507650346,072130,4368,3.6,1.05,1271,0.0,0
690,2022-04-29,9150,9320,8900,9010,207298,003680,54316000000,1.4992460742388556,1.0030841842411822,003680,7888,0.0,1.17,0,0.0,0
691,2022-04-29,3815,3865,3770,3855,32137,011230,54260478860,1.715230261007807,0.9903563758030721,011230,1230,0.0,3.16,0,0.0,0
692,2022-04-29,0,0,0,3000,0,007610,54000000000,1.587277018871852,0.9953207741908733,007610,4420,0.0,0.68,0,0.0,0
693,2022-04-29,408,410,405,408,320563,007120,52829532384,1.0704486744301025,0.9894918703223331,007120,552,0.0,0.75,0,0.0,0
694,2022-04-29,4840,5060,4835,4985,428836,005360,51129832500,0.7408529234783195,1.0028997406293372,005360,5405,6.12,0.94,827,1.98,100
695,2022-04-29,17850,18200,17750,18150,1745,000760,50820000000,0.7467853743608945,0.9993253716415302,000760,52259,1.09,0.35,16817,0.0,0
696,2022-04-29,2420,2480,2365,2475,66060,023960,50653877590,2.9064914102995245,1.0083252554214557,023960,1001,0.0,2.47,0,0.0,0
697,2022-04-29,588,620,585,592,922218,005030,48756896370,0.9784396025713004,0.9841392517783112,005030,351,0.0,1.7,0,0.0,0
698,2022-04-29,4900,4960,4800,4930,339907,014440,48229971075,1.1715761338352788,0.9997317538670596,014440,7960,27.28,0.62,180,2.04,100
699,2022-04-29,1175,1390,1150,1390,66644103,025620,48177443340,1.4634455304886,0.9654361546043023,025620,803,0.0,1.67,0,0.0,0
700,2022-04-29,11100,11100,10750,10900,27106,002420,46612978000,0.49770864347030114,0.9962537599242532,002420,4561,0.0,2.38,0,0.0,0
701,2022-04-29,1275,1300,1265,1280,403162,009310,46338511500,0.9871841643183786,0.9868925229710059,009310,1387,0.0,0.92,0,0.0,0
702,2022-04-29,2120,2175,2090,2170,68563,001210,45268411230,1.1815323771424946,0.9735955345195817,001210,1541,0.0,1.43,0,0.0,0
703,2022-04-29,19000,19200,18750,19050,2835,084670,45259297230,0.38752798499338614,0.9932372462284502,084670,32252,0.0,0.6,0,0.0,0
704,2022-04-29,821,844,819,837,681812,004870,45145442470,2.058735771403076,0.9821856033898038,004870,491,0.0,1.68,0,0.0,0
705,2022-04-29,6120,6380,6050,6300,110094,010640,42727930020,0.6640299009792809,1.0161092156574574,010640,2947,16.58,2.14,380,2.78,175
706,2022-04-29,1175,1195,1170,1185,508373,085310,42073374720,1.0278914780873452,0.9939352209823625,085310,1302,8.38,0.91,142,0.0,0
707,2022-04-29,3160,3235,3125,3205,55066,017370,41939174901,0.9976589435276854,0.9900495250769655,017370,5363,0.0,0.61,0,0.0,0
708,2022-04-29,549,645,545,600,23048875,011300,40315358700,1.253029554166607,0.9948477737939186,011300,636,1.58,0.95,383,0.0,0
709,2022-04-29,5120,5190,5060,5160,13891,001420,39216000000,0.781714620437835,1.002358001273531,001420,4273,467.27,1.2,11,1.07,55
710,2022-04-29,1115,1135,1090,1130,128497,004920,39056373568,1.1383661054848153,0.9941170966716917,004920,1202,0.0,0.92,0,0.0,0
711,2022-04-29,32000,32500,31850,32000,6913,001770,38876096000,0.5743506788311467,1.0054182324340948,001770,33420,6.87,0.98,4768,0.31,100
712,2022-04-29,0,0,0,6990,0,145210,37672840548,0.5538751684989868,0.9699422147424948,145210,264,0.0,0.9,0,0.0,0
713,2022-04-29,1980,1980,1915,1955,347453,013000,37500376080,1.0878653117837827,0.9837962224599877,013000,1569,26.23,1.22,73,0.0,0
714,2022-04-29,1560,1585,1495,1555,426444,030790,35840000000,3.5037996560833085,0.9578815053748891,030790,1763,0.0,0.83,0,0.0,0
715,2022-04-29,12800,12900,12400,12600,201349,030720,34670468790,0.9327832297849935,1.0068607341911942,030720,12199,8.17,1.07,1604,0.0,0
716,2022-04-29,6380,6390,6140,6380,1688906,069730,34307003100,1.1855533118499586,0.9939540324106619,069730,10683,12.29,0.61,529,0.62,40
717,2022-04-29,1325,1335,1310,1325,176038,011330,34114716000,0.9543324520248203,0.9952794876456174,011330,1521,25.67,0.88,52,2.25,30
718,2022-04-29,1295,1325,1290,1315,309651,008600,27240000000,1.7875882857918428,0.9896491081163885,008600,1711,0.0,0.78,0,0.0,0
719,2022-04-29,4600,4645,4565,4570,237869,019180,23739723280,1.039964249731351,1.0113995438172891,019180,4826,4.8,0.95,955,1.09,50
